k,"Probability Content, p, between ?2 and +?",,,,,,,,,,,,,,
113,78.033,80.991,85.473,89.461,94.213,102.53,112.334,122.744,132.643,138.811,144.311,150.882,155.466,161.141,165.201
114,78.862,81.836,86.342,90.351,95.128,103.485,113.334,123.789,133.729,139.921,145.441,152.037,156.637,162.332,166.406
115,79.692,82.682,87.213,91.242,96.043,104.44,114.334,124.834,134.813,141.03,146.571,153.191,157.808,163.523,167.61
116,80.522,83.529,88.084,92.134,96.958,105.396,115.334,125.878,135.898,142.138,147.7,154.344,158.977,164.712,168.813
117,81.353,84.377,88.955,93.026,97.874,106.352,116.334,126.923,136.982,143.246,148.829,155.496,160.146,165.9,170.016
118,82.185,85.225,89.827,93.918,98.79,107.307,117.334,127.967,138.066,144.354,149.957,156.648,161.314,167.088,171.217
119,83.018,86.074,90.7,94.811,99.707,108.263,118.334,129.011,139.149,145.461,151.084,157.8,162.481,168.275,172.418
120,83.852,86.923,91.573,95.705,100.624,109.22,119.334,130.055,140.233,146.567,152.211,158.95,163.648,169.461,173.617
121,84.686,87.773,92.446,96.598,101.541,110.176,120.334,131.098,141.315,147.674,153.338,160.1,164.814,170.647,174.816
122,85.52,88.624,93.32,97.493,102.458,111.133,121.334,132.142,142.398,148.779,154.464,161.25,165.98,171.831,176.014
123,86.356,89.475,94.195,98.387,103.376,112.089,122.334,133.185,143.48,149.885,155.589,162.398,167.144,173.015,177.212
124,87.192,90.327,95.07,99.283,104.295,113.046,123.334,134.228,144.562,150.989,156.714,163.546,168.308,174.198,178.408
125,88.029,91.18,95.946,100.178,105.213,114.004,124.334,135.271,145.643,152.094,157.839,164.694,169.471,175.38,179.604
126,88.866,92.033,96.822,101.074,106.132,114.961,125.334,136.313,146.724,153.198,158.962,165.841,170.634,176.562,180.799
127,89.704,92.887,97.698,101.971,107.051,115.918,126.334,137.356,147.805,154.302,160.086,166.987,171.796,177.743,181.993
128,90.543,93.741,98.576,102.867,107.971,116.876,127.334,138.398,148.885,155.405,161.209,168.133,172.957,178.923,183.186
129,91.382,94.596,99.453,103.765,108.891,117.834,128.334,139.44,149.965,156.508,162.331,169.278,174.118,180.103,184.379
130,92.222,95.451,100.331,104.662,109.811,118.792,129.334,140.482,151.045,157.61,163.453,170.423,175.278,181.282,185.571
131,93.063,96.307,101.21,105.56,110.732,119.75,130.334,141.524,152.125,158.712,164.575,171.567,176.438,182.46,186.762
132,93.904,97.163,102.089,106.459,111.652,120.708,131.334,142.566,153.204,159.814,165.696,172.711,177.597,183.637,187.953
133,94.746,98.02,102.968,107.357,112.573,121.667,132.334,143.608,154.283,160.915,166.816,173.854,178.755,184.814,189.142
134,95.588,98.878,103.848,108.257,113.495,122.625,133.334,144.649,155.361,162.016,167.936,174.996,179.913,185.99,190.331
135,96.431,99.736,104.729,109.156,114.417,123.584,134.334,145.69,156.44,163.116,169.056,176.138,181.07,187.165,191.52
136,97.275,100.595,105.609,110.056,115.338,124.543,135.334,146.731,157.518,164.216,170.175,177.28,182.226,188.34,192.707
137,98.119,101.454,106.491,110.956,116.261,125.502,136.334,147.772,158.595,165.316,171.294,178.421,183.382,189.514,193.894
138,98.964,102.314,107.372,111.857,117.183,126.461,137.334,148.813,159.673,166.415,172.412,179.561,184.538,190.688,195.08
139,99.809,103.174,108.254,112.758,118.106,127.421,138.334,149.854,160.75,167.514,173.53,180.701,185.693,191.861,196.266
140,100.655,104.034,109.137,113.659,119.029,128.38,139.334,150.894,161.827,168.613,174.648,181.84,186.847,193.033,197.451
141,101.501,104.896,110.02,114.561,119.953,129.34,140.334,151.934,162.904,169.711,175.765,182.979,188.001,194.205,198.635
142,102.348,105.757,110.903,115.463,120.876,130.299,141.334,152.975,163.98,170.809,176.882,184.118,189.154,195.376,199.819
143,103.196,106.619,111.787,116.366,121.8,131.259,142.334,154.015,165.056,171.907,177.998,185.256,190.306,196.546,201.002
144,104.044,107.482,112.671,117.268,122.724,132.219,143.334,155.055,166.132,173.004,179.114,186.393,191.458,197.716,202.184
145,104.892,108.345,113.556,118.171,123.649,133.18,144.334,156.094,167.207,174.101,180.229,187.53,192.61,198.885,203.366
146,105.741,109.209,114.441,119.075,124.574,134.14,145.334,157.134,168.283,175.198,181.344,188.666,193.761,200.054,204.547
147,106.591,110.073,115.326,119.979,125.499,135.101,146.334,158.174,169.358,176.294,182.459,189.802,194.912,201.222,205.727
148,107.441,110.937,116.212,120.883,126.424,136.061,147.334,159.213,170.432,177.39,183.573,190.938,196.062,202.39,206.907
149,108.291,111.802,117.098,121.787,127.349,137.022,148.334,160.252,171.507,178.485,184.687,192.073,197.211,203.557,208.086
150,109.142,112.668,117.985,122.692,128.275,137.983,149.334,161.291,172.581,179.581,185.8,193.208,198.36,204.723,209.265
151,109.994,113.533,118.871,123.597,129.201,138.944,150.334,162.33,173.655,180.676,186.914,194.342,199.509,205.889,210.443
152,110.846,114.4,119.759,124.502,130.127,139.905,151.334,163.369,174.729,181.77,188.026,195.476,200.657,207.054,211.62
153,111.698,115.266,120.646,125.408,131.054,140.866,152.334,164.408,175.803,182.865,189.139,196.609,201.804,208.219,212.797
154,112.551,116.134,121.534,126.314,131.98,141.828,153.334,165.446,176.876,183.959,190.251,197.742,202.951,209.383,213.973
155,113.405,117.001,122.423,127.22,132.907,142.789,154.334,166.485,177.949,185.052,191.362,198.874,204.098,210.547,215.149
156,114.259,117.869,123.312,128.127,133.835,143.751,155.334,167.523,179.022,186.146,192.474,200.006,205.244,211.71,216.324
157,115.113,118.738,124.201,129.034,134.762,144.713,156.334,168.561,180.094,187.239,193.584,201.138,206.39,212.873,217.499
158,115.968,119.607,125.09,129.941,135.69,145.675,157.334,169.599,181.167,188.332,194.695,202.269,207.535,214.035,218.673
159,116.823,120.476,125.98,130.848,136.618,146.637,158.334,170.637,182.239,189.424,195.805,203.4,208.68,215.197,219.846
160,117.679,121.346,126.87,131.756,137.546,147.599,159.334,171.675,183.311,190.516,196.915,204.53,209.824,216.358,221.019
161,118.536,122.216,127.761,132.664,138.474,148.561,160.334,172.713,184.382,191.608,198.025,205.66,210.968,217.518,222.191
162,119.392,123.086,128.651,133.572,139.403,149.523,161.334,173.751,185.454,192.7,199.134,206.79,212.111,218.678,223.363
163,120.249,123.957,129.543,134.481,140.331,150.486,162.334,174.788,186.525,193.791,200.243,207.919,213.254,219.838,224.535
164,121.107,124.828,130.434,135.39,141.26,151.449,163.334,175.825,187.596,194.883,201.351,209.047,214.396,220.997,225.705
165,121.965,125.7,131.326,136.299,142.19,152.411,164.334,176.863,188.667,195.973,202.459,210.176,215.539,222.156,226.876
166,122.823,126.572,132.218,137.209,143.119,153.374,165.334,177.9,189.737,197.064,203.567,211.304,216.68,223.314,228.045
167,123.682,127.445,133.111,138.118,144.049,154.337,166.334,178.937,190.808,198.154,204.675,212.431,217.821,224.472,229.215
168,124.541,128.318,134.003,139.028,144.979,155.3,167.334,179.974,191.878,199.244,205.782,213.558,218.962,225.629,230.383
169,125.401,129.191,134.897,139.939,145.909,156.263,168.334,181.011,192.948,200.334,206.889,214.685,220.102,226.786,231.552
170,126.261,130.064,135.79,140.849,146.839,157.227,169.334,182.047,194.017,201.423,207.995,215.812,221.242,227.942,232.719
171,127.122,130.938,136.684,141.76,147.769,158.19,170.334,183.084,195.087,202.513,209.102,216.938,222.382,229.098,233.887
172,127.983,131.813,137.578,142.671,148.7,159.154,171.334,184.12,196.156,203.602,210.208,218.063,223.521,230.253,235.053
173,128.844,132.687,138.472,143.582,149.631,160.117,172.334,185.157,197.225,204.69,211.313,219.189,224.66,231.408,236.22
174,129.706,133.563,139.367,144.494,150.562,161.081,173.334,186.193,198.294,205.779,212.419,220.314,225.798,232.563,237.385
175,130.568,134.438,140.262,145.406,151.493,162.045,174.334,187.229,199.363,206.867,213.524,221.438,226.936,233.717,238.551
176,131.43,135.314,141.157,146.318,152.425,163.009,175.334,188.265,200.432,207.955,214.628,222.563,228.074,234.87,239.716
177,132.293,136.19,142.053,147.23,153.356,163.973,176.334,189.301,201.5,209.042,215.733,223.687,229.211,236.023,240.88
178,133.157,137.066,142.949,148.143,154.288,164.937,177.334,190.337,202.568,210.13,216.837,224.81,230.347,237.176,242.044
179,134.02,137.943,143.845,149.056,155.22,165.901,178.334,191.373,203.636,211.217,217.941,225.933,231.484,238.328,243.207
180,134.884,138.82,144.741,149.969,156.153,166.865,179.334,192.409,204.704,212.304,219.044,227.056,232.62,239.48,244.37
181,135.749,139.698,145.638,150.882,157.085,167.83,180.334,193.444,205.771,213.391,220.148,228.179,233.755,240.632,245.533
182,136.614,140.576,146.535,151.796,158.018,168.794,181.334,194.48,206.839,214.477,221.251,229.301,234.891,241.783,246.695
183,137.479,141.454,147.432,152.709,158.951,169.759,182.334,195.515,207.906,215.563,222.353,230.423,236.026,242.933,247.857
184,138.344,142.332,148.33,153.623,159.883,170.724,183.334,196.55,208.973,216.649,223.456,231.544,237.16,244.084,249.018
185,139.21,143.211,149.228,154.538,160.817,171.688,184.334,197.586,210.04,217.735,224.558,232.665,238.294,245.234,250.179
186,140.077,144.09,150.126,155.452,161.75,172.653,185.334,198.621,211.106,218.82,225.66,233.786,239.428,246.383,251.339
187,140.943,144.97,151.024,156.367,162.684,173.618,186.334,199.656,212.173,219.906,226.761,234.907,240.561,247.532,252.499
188,141.81,145.85,151.923,157.282,163.617,174.583,187.334,200.69,213.239,220.991,227.863,236.027,241.694,248.681,253.659
189,142.678,146.73,152.822,158.197,164.551,175.549,188.334,201.725,214.305,222.076,228.964,237.147,242.827,249.829,254.818
190,143.545,147.61,153.721,159.113,165.485,176.514,189.334,202.76,215.371,223.16,230.064,238.266,243.959,250.977,255.976
191,144.413,148.491,154.621,160.028,166.419,177.479,190.334,203.795,216.437,224.245,231.165,239.386,245.091,252.124,257.135
192,145.282,149.372,155.521,160.944,167.354,178.445,191.334,204.829,217.502,225.329,232.265,240.505,246.223,253.271,258.292
193,146.15,150.254,156.421,161.86,168.288,179.41,192.334,205.864,218.568,226.413,233.365,241.623,247.354,254.418,259.45
194,147.02,151.135,157.321,162.776,169.223,180.376,193.334,206.898,219.633,227.496,234.465,242.742,248.485,255.564,260.607
195,147.889,152.017,158.221,163.693,170.158,181.342,194.334,207.932,220.698,228.58,235.564,243.86,249.616,256.71,261.763
196,148.759,152.9,159.122,164.61,171.093,182.308,195.334,208.966,221.763,229.663,236.664,244.977,250.746,257.855,262.92
197,149.629,153.782,160.023,165.527,172.029,183.273,196.334,210,222.828,230.746,237.763,246.095,251.876,259.001,264.075
198,150.499,154.665,160.925,166.444,172.964,184.239,197.334,211.034,223.892,231.829,238.861,247.212,253.006,260.145,265.231
199,151.37,155.548,161.826,167.361,173.9,185.205,198.334,212.068,224.957,232.912,239.96,248.329,254.135,261.29,266.386
200,152.241,156.432,162.728,168.279,174.835,186.172,199.334,213.102,226.021,233.994,241.058,249.445,255.264,262.434,267.541
201,153.112,157.316,163.63,169.196,175.771,187.138,200.334,214.136,227.085,235.077,242.156,250.561,256.393,263.578,268.695
202,153.984,158.2,164.532,170.114,176.707,188.104,201.334,215.17,228.149,236.159,243.254,251.677,257.521,264.721,269.849
203,154.856,159.084,165.435,171.032,177.643,189.071,202.334,216.203,229.213,237.24,244.351,252.793,258.649,265.864,271.002
204,155.728,159.969,166.338,171.951,178.58,190.037,203.334,217.237,230.276,238.322,245.448,253.908,259.777,267.007,272.155
205,156.601,160.854,167.241,172.869,179.516,191.004,204.334,218.27,231.34,239.403,246.545,255.023,260.904,268.149,273.308
206,157.474,161.739,168.144,173.788,180.453,191.97,205.334,219.303,232.403,240.485,247.642,256.138,262.031,269.291,274.46
207,158.347,162.624,169.047,174.707,181.39,192.937,206.334,220.337,233.466,241.566,248.739,257.253,263.158,270.432,275.612
208,159.221,163.51,169.951,175.626,182.327,193.904,207.334,221.37,234.529,242.647,249.835,258.367,264.285,271.574,276.764
209,160.095,164.396,170.855,176.546,183.264,194.871,208.334,222.403,235.592,243.727,250.931,259.481,265.411,272.715,277.915
210,160.969,165.283,171.759,177.465,184.201,195.838,209.334,223.436,236.655,244.808,252.027,260.595,266.537,273.855,279.066
211,161.843,166.169,172.664,178.385,185.139,196.805,210.334,224.469,237.717,245.888,253.122,261.708,267.662,274.995,280.217
212,162.718,167.056,173.568,179.305,186.076,197.772,211.334,225.502,238.78,246.968,254.218,262.821,268.788,276.135,281.367
213,163.593,167.943,174.473,180.225,187.014,198.739,212.334,226.534,239.842,248.048,255.313,263.934,269.912,277.275,282.517
214,164.469,168.831,175.378,181.145,187.952,199.707,213.334,227.567,240.904,249.128,256.408,265.047,271.037,278.414,283.666
215,165.344,169.718,176.283,182.066,188.89,200.674,214.334,228.6,241.966,250.207,257.503,266.159,272.162,279.553,284.815
216,166.22,170.606,177.189,182.987,189.828,201.642,215.334,229.632,243.028,251.286,258.597,267.271,273.286,280.692,285.964
217,167.096,171.494,178.095,183.907,190.767,202.609,216.334,230.665,244.09,252.365,259.691,268.383,274.409,281.83,287.112
218,167.973,172.383,179.001,184.828,191.705,203.577,217.334,231.697,245.151,253.444,260.785,269.495,275.533,282.968,288.261
219,168.85,173.271,179.907,185.75,192.644,204.544,218.334,232.729,246.213,254.523,261.879,270.606,276.656,284.106,289.408
220,169.727,174.16,180.813,186.671,193.582,205.512,219.334,233.762,247.274,255.602,262.973,271.717,277.779,285.243,290.556
221,170.604,175.05,181.72,187.593,194.521,206.48,220.334,234.794,248.335,256.68,264.066,272.828,278.902,286.38,291.703
222,171.482,175.939,182.627,188.514,195.46,207.448,221.334,235.826,249.396,257.758,265.159,273.939,280.024,287.517,292.85
223,172.36,176.829,183.534,189.436,196.4,208.416,222.334,236.858,250.457,258.837,266.252,275.049,281.146,288.653,293.996
